rtt;msec
0.848;10.000
0.700;10.000
0.817;10.000
0.818;10.000
0.075;10.000
0.350;10.000
0.522;10.000
0.196;10.000
0.236;10.000
0.477;10.000
0.666;10.000
0.795;10.000
0.857;10.000
0.975;10.000
1.098;10.000
0.197;10.000
0.566;10.000
0.786;10.000
0.557;10.000
0.672;10.000
0.644;10.000
0.727;10.000
0.732;10.000
0.817;10.000
0.949;10.000
0.119;10.000
0.342;10.000
0.230;10.000
0.160;10.000
0.198;10.000
0.329;10.000
0.518;10.000
0.681;10.000
0.808;10.000
0.927;10.000
1.027;10.000
0.174;10.000
0.422;10.000
0.608;10.000
0.448;10.000
0.417;10.000
0.541;10.000
0.679;10.000
0.808;10.000
0.933;10.000
0.157;10.000
0.183;10.000
0.401;10.000
0.543;10.000
0.704;10.000
0.866;10.000
0.987;10.000
1.107;10.000
1.229;10.000
1.149;10.000
0.185;10.000
0.430;10.000
0.225;10.000
0.385;10.000
Pacotes enviados:256
Pacotes retransmitidos:72
Pacotes confirmados:256

Envio: 1
rtt;msec
0.228;10.000
0.375;10.000
0.556;10.000
0.738;10.000
0.942;10.000
1.122;10.000
1.289;10.000
1.460;10.000
1.589;10.000
1.499;10.000
1.462;10.000
1.196;10.000
1.140;10.000
1.087;10.000
0.832;10.000
0.222;10.000
0.729;10.000
1.130;10.000
0.869;10.000
1.114;10.000
1.297;10.000
1.152;10.000
1.276;10.000
1.625;10.000
1.837;10.000
1.665;10.000
0.168;10.000
0.680;10.000
0.744;10.000
1.062;10.000
1.421;10.000
1.643;10.000
1.772;10.000
1.888;10.000
1.992;10.000
1.613;10.000
1.413;10.000
0.146;10.000
0.089;10.000
0.222;10.000
0.375;10.000
0.508;10.000
0.199;10.000
0.140;10.000
0.339;10.000
0.505;10.000
0.693;10.000
0.905;10.000
1.096;10.000
1.273;10.000
1.456;10.000
1.769;10.000
1.759;10.000
1.127;10.000
1.059;10.000
0.982;10.000
0.832;10.000
0.759;10.000
0.088;10.000
0.330;10.000
0.490;10.000
0.468;10.000
0.142;10.000
0.497;10.000
0.368;10.000
0.487;10.000
0.627;10.000
0.754;10.000
0.889;10.000
1.010;10.000
0.910;10.000
1.051;10.000
0.166;10.000
0.508;10.000
0.377;10.000
0.342;10.000
0.503;10.000
0.683;10.000
0.898;10.000
1.066;10.000
1.335;10.000
1.588;10.000
1.762;10.000
1.716;10.000
1.629;10.000
1.562;10.000
1.292;10.000
1.223;10.000
1.089;10.000
0.131;10.000
0.418;10.000
0.788;10.000
0.663;10.000
0.806;10.000
0.996;10.000
1.201;10.000
1.077;10.000
1.175;10.000
1.283;10.000
1.219;10.000
1.163;10.000
1.114;10.000
1.032;10.000
0.155;10.000
0.455;10.000
0.734;10.000
0.611;10.000
0.750;10.000
0.911;10.000
1.086;10.000
1.029;10.000
1.181;10.000
1.352;10.000
1.509;10.000
1.476;10.000
1.228;10.000
1.291;10.000
1.084;10.000
1.050;10.000
1.014;10.000
0.136;10.000
0.354;10.000
0.616;10.000
0.845;10.000
0.760;10.000
0.919;10.000
0.937;10.000
1.096;10.000
1.056;10.000
1.162;10.000
1.283;10.000
1.409;10.000
1.368;10.000
1.136;10.000
1.050;10.000
0.144;10.000
0.417;10.000
0.479;10.000
0.646;10.000
0.803;10.000
0.928;10.000
1.055;10.000
1.251;10.000
1.078;10.000
1.214;10.000
1.344;10.000
1.307;10.000
1.250;10.000
0.157;10.000
0.184;10.000
0.366;10.000
0.544;10.000
0.652;10.000
0.754;10.000
0.868;10.000
0.971;10.000
0.892;10.000
0.152;10.000
0.415;10.000
0.725;10.000
0.633;10.000
0.529;10.000
0.650;10.000
0.886;10.000
0.988;10.000
1.128;10.000
1.066;10.000
1.178;10.000
1.294;10.000
0.149;10.000
0.156;10.000
0.336;10.000
0.506;10.000
0.698;10.000
0.838;10.000
0.936;10.000
1.045;10.000
1.204;10.000
1.329;10.000
1.264;10.000
1.193;10.000
1.131;10.000
1.071;10.000
0.155;10.000
0.170;10.000
0.470;10.000
0.695;10.000
0.855;10.000
1.030;10.000
1.187;10.000
1.331;10.000
1.463;10.000
1.291;10.000
1.197;10.000
1.125;10.000
1.049;10.000
0.143;10.000
0.379;10.000
0.666;10.000
0.569;10.000
0.764;10.000
0.956;10.000
0.932;10.000
1.043;10.000
1.177;10.000
1.313;10.000
1.416;10.000
1.365;10.000
1.074;10.000
1.017;10.000
0.153;10.000
0.089;10.000
0.232;10.000
0.373;10.000
0.587;10.000
0.726;10.000
0.881;10.000
1.026;10.000
0.156;10.000
0.198;10.000
0.381;10.000
0.750;10.000
0.925;10.000
1.066;10.000
1.214;10.000
1.391;10.000
1.573;10.000
1.745;10.000
1.331;10.000
1.251;10.000
1.196;10.000
1.157;10.000
1.087;10.000
1.034;10.000
0.985;10.000
0.942;10.000
0.153;10.000
0.190;10.000
0.186;10.000
0.356;10.000
0.532;10.000
0.695;10.000
0.807;10.000
0.992;10.000
1.121;10.000
1.272;10.000
0.193;10.000
0.529;10.000
0.336;10.000
0.457;10.000
0.591;10.000
0.725;10.000
0.863;10.000
1.007;10.000
1.153;10.000
0.158;10.000
Pacotes enviados:256
Pacotes retransmitidos:53
Pacotes confirmados:256

Envio: 2
rtt;msec
0.105;10.000
0.275;10.000
0.420;10.000
0.570;10.000
0.686;10.000
0.825;10.000
0.082;10.000
0.333;10.000
0.527;10.000
0.767;10.000
0.986;10.000
0.944;10.000
0.879;10.000
0.908;10.000
1.066;10.000
1.255;10.000
1.532;10.000
1.593;10.000
1.773;10.000
1.979;10.000
1.845;10.000
1.792;10.000
1.742;10.000
1.375;10.000
1.297;10.000
1.211;10.000
1.153;10.000
0.104;10.000
0.402;10.000
0.703;10.000
0.620;10.000
0.775;10.000
0.961;10.000
1.144;10.000
1.124;10.000
1.234;10.000
1.369;10.000
1.314;10.000
1.271;10.000
1.460;10.000
1.456;10.000
0.127;10.000
0.443;10.000
0.831;10.000
0.716;10.000
0.884;10.000
1.085;10.000
1.013;10.000
1.155;10.000
1.259;10.000
1.170;10.000
1.124;10.000
1.078;10.000
0.819;10.000
0.142;10.000
0.477;10.000
0.722;10.000
1.150;10.000
1.065;10.000
1.223;10.000
1.202;10.000
0.995;10.000
1.168;10.000
1.342;10.000
1.555;10.000
1.748;10.000
1.731;10.000
1.910;10.000
1.878;10.000
1.889;10.000
1.864;10.000
1.878;10.000
1.883;10.000
1.866;10.000
1.858;10.000
1.899;10.000
1.882;10.000
1.885;10.000
1.712;10.000
1.666;10.000
1.613;10.000
1.580;10.000
1.573;10.000
1.474;10.000
1.423;10.000
1.397;10.000
1.309;10.000
0.214;10.000
0.078;10.000
0.247;10.000
0.428;10.000
0.636;10.000
0.786;10.000
0.922;10.000
1.057;10.000
0.123;10.000
0.415;10.000
0.722;10.000
0.639;10.000
0.566;10.000
0.697;10.000
0.639;10.000
0.755;10.000
0.885;10.000
1.036;10.000
1.190;10.000
1.154;10.000
0.193;10.000
0.597;10.000
0.381;10.000
0.506;10.000
0.634;10.000
0.591;10.000
0.688;10.000
0.106;10.000
0.425;10.000
0.726;10.000
0.966;10.000
0.602;10.000
0.743;10.000
0.672;10.000
0.578;10.000
0.707;10.000
0.121;10.000
0.388;10.000
0.660;10.000
0.576;10.000
0.735;10.000
0.923;10.000
0.953;10.000
1.131;10.000
1.334;10.000
1.501;10.000
1.657;10.000
1.623;10.000
1.575;10.000
1.531;10.000
1.479;10.000
1.412;10.000
1.320;10.000
1.261;10.000
1.219;10.000
1.204;10.000
0.154;10.000
0.184;10.000
0.435;10.000
0.628;10.000
0.788;10.000
0.968;10.000
1.108;10.000
1.232;10.000
1.145;10.000
0.154;10.000
0.761;10.000
1.004;10.000
0.781;10.000
0.657;10.000
0.766;10.000
0.164;10.000
0.480;10.000
0.811;10.000
0.705;10.000
0.871;10.000
1.036;10.000
1.191;10.000
1.351;10.000
1.300;10.000
1.371;10.000
1.266;10.000
1.196;10.000
1.129;10.000
1.083;10.000
0.133;10.000
0.501;10.000
0.480;10.000
0.675;10.000
0.536;10.000
0.657;10.000
0.794;10.000
0.932;10.000
1.053;10.000
1.211;10.000
1.130;10.000
1.057;10.000
0.161;10.000
0.453;10.000
0.396;10.000
0.303;10.000
0.604;10.000
0.792;10.000
0.962;10.000
1.123;10.000
1.276;10.000
1.447;10.000
1.595;10.000
1.528;10.000
0.141;10.000
0.098;10.000
0.246;10.000
0.425;10.000
0.611;10.000
0.799;10.000
0.949;10.000
1.109;10.000
1.244;10.000
0.149;10.000
0.513;10.000
0.376;10.000
0.577;10.000
0.759;10.000
0.910;10.000
1.042;10.000
1.187;10.000
1.137;10.000
1.279;10.000
0.085;10.000
0.146;10.000
0.160;10.000
0.381;10.000
0.612;10.000
0.842;10.000
1.024;10.000
1.213;10.000
1.369;10.000
1.571;10.000
1.767;10.000
1.722;10.000
1.392;10.000
1.308;10.000
1.260;10.000
1.225;10.000
1.173;10.000
1.112;10.000
1.056;10.000
0.159;10.000
0.111;10.000
0.281;10.000
0.174;10.000
0.145;10.000
0.453;10.000
0.710;10.000
0.917;10.000
1.134;10.000
1.296;10.000
1.450;10.000
1.637;10.000
1.473;10.000
1.355;10.000
0.188;10.000
0.569;10.000
0.345;10.000
0.484;10.000
0.799;10.000
0.947;10.000
1.077;10.000
1.214;10.000
Pacotes enviados:256
Pacotes retransmitidos:54
Pacotes confirmados:256

Envio: 3
rtt;msec
0.106;10.000
0.277;10.000
0.491;10.000
0.695;10.000
0.873;10.000
1.052;10.000
1.242;10.000
1.449;10.000
1.657;10.000
1.841;10.000
1.646;10.000
1.582;10.000
1.585;10.000
1.541;10.000
1.490;10.000
1.488;10.000
1.423;10.000
1.367;10.000
1.293;10.000
0.176;10.000
0.141;10.000
0.376;10.000
0.585;10.000
0.753;10.000
0.916;10.000
1.053;10.000
1.194;10.000
1.295;10.000
1.239;10.000
1.137;10.000
0.138;10.000
0.488;10.000
0.508;10.000
0.721;10.000
1.010;10.000
1.209;10.000
1.442;10.000
1.653;10.000
1.652;10.000
1.851;10.000
2.049;10.000
1.974;10.000
1.923;10.000
1.899;10.000
1.848;10.000
1.775;10.000
1.255;10.000
1.391;10.000
0.155;10.000
0.557;10.000
0.821;10.000
0.711;10.000
0.889;10.000
1.256;10.000
1.423;10.000
1.616;10.000
1.817;10.000
1.760;10.000
1.707;10.000
1.844;10.000
2.024;10.000
1.404;10.000
1.372;10.000
1.337;10.000
1.323;10.000
1.097;10.000
1.096;10.000
1.078;10.000
0.172;10.000
0.544;10.000
0.083;10.000
0.263;10.000
0.427;10.000
0.139;10.000
0.481;10.000
0.708;10.000
0.939;10.000
0.845;10.000
1.030;10.000
1.227;10.000
1.435;10.000
1.437;10.000
1.402;10.000
1.395;10.000
1.567;10.000
1.727;10.000
1.709;10.000
1.700;10.000
1.666;10.000
1.380;10.000
1.344;10.000
1.270;10.000
0.089;10.000
0.218;10.000
0.169;10.000
0.449;10.000
0.703;10.000
0.880;10.000
1.030;10.000
1.183;10.000
1.335;10.000
1.507;10.000
1.436;10.000
0.153;10.000
0.436;10.000
0.747;10.000
0.597;10.000
0.508;10.000
0.632;10.000
0.786;10.000
0.931;10.000
1.075;10.000
1.226;10.000
1.181;10.000
0.135;10.000
0.456;10.000
0.791;10.000
0.639;10.000
0.771;10.000
0.947;10.000
0.852;10.000
0.977;10.000
1.132;10.000
1.275;10.000
1.219;10.000
0.096;10.000
0.186;10.000
0.160;10.000
1.134;10.000
1.572;10.000
1.877;10.000
2.077;10.000
2.278;10.000
2.508;10.000
2.711;10.000
2.918;10.000
2.099;10.000
1.813;10.000
1.678;10.000
1.648;10.000
1.634;10.000
1.565;10.000
1.514;10.000
1.443;10.000
0.172;10.000
0.095;10.000
0.271;10.000
0.443;10.000
0.603;10.000
0.773;10.000
0.917;10.000
1.070;10.000
1.244;10.000
0.133;10.000
0.458;10.000
0.473;10.000
0.648;10.000
0.793;10.000
0.962;10.000
1.168;10.000
1.099;10.000
1.220;10.000
1.339;10.000
1.304;10.000
0.197;10.000
0.123;10.000
0.305;10.000
0.508;10.000
0.688;10.000
0.843;10.000
0.110;10.000
0.355;10.000
0.334;10.000
0.466;10.000
0.438;10.000
0.115;10.000
0.452;10.000
0.448;10.000
0.654;10.000
0.829;10.000
0.982;10.000
1.124;10.000
1.012;10.000
1.146;10.000
1.277;10.000
0.125;10.000
0.448;10.000
0.766;10.000
0.703;10.000
0.879;10.000
1.081;10.000
1.334;10.000
1.208;10.000
1.317;10.000
1.452;10.000
1.595;10.000
1.282;10.000
1.218;10.000
0.107;10.000
0.410;10.000
0.360;10.000
0.527;10.000
0.714;10.000
0.858;10.000
0.995;10.000
0.923;10.000
1.026;10.000
1.164;10.000
0.115;10.000
0.473;10.000
0.396;10.000
0.704;10.000
0.883;10.000
0.838;10.000
0.995;10.000
1.152;10.000
1.119;10.000
0.102;10.000
0.398;10.000
0.110;10.000
0.215;10.000
0.161;10.000
0.373;10.000
0.640;10.000
0.873;10.000
1.236;10.000
1.430;10.000
1.670;10.000
1.894;10.000
2.083;10.000
2.299;10.000
2.320;10.000
2.258;10.000
2.234;10.000
2.046;10.000
2.053;10.000
1.996;10.000
1.961;10.000
1.926;10.000
1.923;10.000
1.871;10.000
1.874;10.000
1.631;10.000
1.389;10.000
1.343;10.000
1.293;10.000
1.251;10.000
1.208;10.000
1.173;10.000
1.151;10.000
0.183;10.000
0.120;10.000
0.352;10.000
0.138;10.000
0.124;10.000
0.151;10.000
Pacotes enviados:256
Pacotes retransmitidos:57
Pacotes confirmados:256

Envio: 4
rtt;msec
0.112;10.000
0.282;10.000
0.499;10.000
0.685;10.000
0.835;10.000
0.962;10.000
1.295;10.000
1.236;10.000
1.183;10.000
1.114;10.000
0.111;10.000
0.495;10.000
0.728;10.000
0.705;10.000
0.807;10.000
0.959;10.000
1.141;10.000
0.886;10.000
1.010;10.000
1.124;10.000
1.053;10.000
0.113;10.000
0.459;10.000
0.722;10.000
0.635;10.000
0.750;10.000
0.715;10.000
0.877;10.000
0.821;10.000
0.740;10.000
0.087;10.000
0.417;10.000
0.628;10.000
0.847;10.000
1.050;10.000
1.015;10.000
0.989;10.000
1.167;10.000
1.173;10.000
1.315;10.000
1.293;10.000
0.737;10.000
0.667;10.000
0.091;10.000
0.400;10.000
0.595;10.000
0.755;10.000
0.680;10.000
0.113;10.000
0.517;10.000
0.465;10.000
0.662;10.000
0.834;10.000
1.032;10.000
1.274;10.000
1.406;10.000
1.275;10.000
1.199;10.000
1.152;10.000
1.091;10.000
0.794;10.000
0.136;10.000
0.390;10.000
0.662;10.000
0.936;10.000
0.545;10.000
0.489;10.000
0.619;10.000
0.750;10.000
0.720;10.000
0.841;10.000
0.108;10.000
0.385;10.000
0.596;10.000
0.485;10.000
0.404;10.000
0.520;10.000
0.148;10.000
0.172;10.000
0.368;10.000
0.565;10.000
0.732;10.000
0.931;10.000
1.107;10.000
1.252;10.000
1.398;10.000
0.126;10.000
0.388;10.000
0.384;10.000
0.651;10.000
0.636;10.000
0.783;10.000
0.956;10.000
1.136;10.000
1.301;10.000
1.475;10.000
1.663;10.000
1.841;10.000
1.806;10.000
1.576;10.000
1.356;10.000
1.320;10.000
1.280;10.000
1.225;10.000
1.163;10.000
1.108;10.000
1.194;10.000
0.156;10.000
0.058;10.000
0.215;10.000
0.153;10.000
0.189;10.000
0.410;10.000
0.621;10.000
0.802;10.000
0.972;10.000
1.172;10.000
1.340;10.000
1.516;10.000
1.439;10.000
1.343;10.000
1.259;10.000
1.197;10.000
0.144;10.000
0.368;10.000
0.385;10.000
0.400;10.000
0.563;10.000
0.787;10.000
0.972;10.000
1.161;10.000
1.338;10.000
1.473;10.000
1.621;10.000
1.335;10.000
1.060;10.000
1.029;10.000
0.211;10.000
0.615;10.000
1.101;10.000
0.988;10.000
0.766;10.000
0.931;10.000
0.712;10.000
0.881;10.000
0.127;10.000
0.414;10.000
0.630;10.000
0.804;10.000
1.134;10.000
0.596;10.000
0.477;10.000
0.622;10.000
0.760;10.000
0.729;10.000
0.860;10.000
0.098;10.000
0.353;10.000
0.603;10.000
0.522;10.000
0.483;10.000
0.616;10.000
0.151;10.000
0.277;10.000
0.482;10.000
0.637;10.000
0.721;10.000
0.797;10.000
0.877;10.000
0.992;10.000
1.133;10.000
1.061;10.000
0.969;10.000
0.167;10.000
0.171;10.000
0.544;10.000
0.380;10.000
0.603;10.000
0.768;10.000
0.900;10.000
1.017;10.000
1.116;10.000
1.009;10.000
0.897;10.000
0.946;10.000
0.137;10.000
0.387;10.000
0.580;10.000
0.519;10.000
0.533;10.000
0.649;10.000
0.805;10.000
0.875;10.000
1.044;10.000
1.197;10.000
1.275;10.000
1.067;10.000
1.037;10.000
0.742;10.000
0.216;10.000
0.501;10.000
0.733;10.000
0.940;10.000
1.218;10.000
1.396;10.000
1.155;10.000
1.104;10.000
1.275;10.000
1.286;10.000
1.399;10.000
1.573;10.000
1.532;10.000
1.658;10.000
1.282;10.000
1.247;10.000
1.057;10.000
1.000;10.000
0.954;10.000
0.901;10.000
0.858;10.000
0.084;10.000
0.174;10.000
0.478;10.000
0.432;10.000
0.762;10.000
0.966;10.000
0.862;10.000
0.951;10.000
1.085;10.000
1.207;10.000
1.009;10.000
0.142;10.000
0.100;10.000
0.218;10.000
0.143;10.000
0.371;10.000
0.679;10.000
0.623;10.000
0.538;10.000
0.652;10.000
0.777;10.000
0.899;10.000
1.058;10.000
1.018;10.000
1.103;10.000
1.032;10.000
0.121;10.000
0.336;10.000
0.111;10.000
0.281;10.000
0.463;10.000
0.586;10.000
0.712;10.000
0.826;10.000
0.111;10.000
0.340;10.000
Pacotes enviados:256
Pacotes retransmitidos:79
Pacotes confirmados:256

Envio: 5
rtt;msec
0.115;10.000
0.257;10.000
0.498;10.000
0.678;10.000
0.816;10.000
0.949;10.000
1.097;10.000
1.224;10.000
0.136;10.000
0.069;10.000
0.229;10.000
0.407;10.000
0.554;10.000
0.132;10.000
0.421;10.000
0.331;10.000
0.510;10.000
0.754;10.000
0.899;10.000
1.042;10.000
1.016;10.000
1.150;10.000
1.093;10.000
0.050;10.000
0.288;10.000
0.156;10.000
0.113;10.000
0.333;10.000
0.536;10.000
0.719;10.000
0.898;10.000
1.039;10.000
1.174;10.000
1.311;10.000
1.450;10.000
1.147;10.000
1.152;10.000
0.162;10.000
0.472;10.000
0.392;10.000
0.752;10.000
0.970;10.000
1.183;10.000
1.408;10.000
1.626;10.000
1.882;10.000
1.922;10.000
2.076;10.000
2.266;10.000
2.124;10.000
2.081;10.000
2.085;10.000
2.058;10.000
1.837;10.000
1.732;10.000
1.662;10.000
1.388;10.000
1.325;10.000
1.318;10.000
1.283;10.000
1.165;10.000
0.141;10.000
0.450;10.000
0.402;10.000
0.634;10.000
0.794;10.000
0.750;10.000
0.838;10.000
0.962;10.000
1.138;10.000
1.273;10.000
0.098;10.000
0.443;10.000
0.158;10.000
0.099;10.000
0.307;10.000
0.500;10.000
0.652;10.000
0.796;10.000
0.946;10.000
1.152;10.000
1.338;10.000
0.170;10.000
0.528;10.000
0.395;10.000
0.618;10.000
0.795;10.000
0.937;10.000
0.844;10.000
0.939;10.000
1.060;10.000
1.203;10.000
1.337;10.000
0.127;10.000
0.100;10.000
0.288;10.000
0.525;10.000
0.703;10.000
0.865;10.000
1.066;10.000
1.267;10.000
1.430;10.000
1.564;10.000
1.540;10.000
1.245;10.000
1.213;10.000
1.166;10.000
1.091;10.000
0.137;10.000
0.457;10.000
0.801;10.000
0.672;10.000
0.826;10.000
1.016;10.000
1.180;10.000
1.061;10.000
1.181;10.000
1.525;10.000
1.532;10.000
1.505;10.000
1.143;10.000
0.125;10.000
0.563;10.000
0.833;10.000
0.710;10.000
0.858;10.000
0.994;10.000
0.910;10.000
1.018;10.000
0.938;10.000
0.124;10.000
0.549;10.000
2.770;10.000
3.148;10.000
3.366;10.000
3.532;10.000
1.208;10.000
1.462;10.000
0.151;10.000
0.681;10.000
0.868;10.000
1.089;10.000
1.464;10.000
1.641;10.000
1.865;10.000
1.338;10.000
1.498;10.000
1.690;10.000
1.638;10.000
0.134;10.000
0.141;10.000
0.179;10.000
0.408;10.000
0.646;10.000
1.025;10.000
1.211;10.000
1.403;10.000
1.617;10.000
1.836;10.000
2.042;10.000
1.729;10.000
1.514;10.000
1.475;10.000
1.419;10.000
1.118;10.000
1.073;10.000
0.125;10.000
0.427;10.000
0.165;10.000
0.188;10.000
0.378;10.000
0.563;10.000
0.760;10.000
0.896;10.000
1.021;10.000
1.146;10.000
0.182;10.000
0.540;10.000
0.816;10.000
0.724;10.000
0.916;10.000
1.103;10.000
1.330;10.000
0.961;10.000
1.074;10.000
1.191;10.000
1.383;10.000
1.318;10.000
0.120;10.000
0.479;10.000
0.446;10.000
0.656;10.000
0.831;10.000
0.759;10.000
0.889;10.000
1.013;10.000
1.141;10.000
1.307;10.000
1.442;10.000
1.310;10.000
0.202;10.000
0.136;10.000
0.338;10.000
0.564;10.000
0.770;10.000
0.952;10.000
1.113;10.000
1.267;10.000
1.429;10.000
1.378;10.000
1.307;10.000
1.441;10.000
1.404;10.000
0.162;10.000
0.091;10.000
0.418;10.000
0.595;10.000
0.135;10.000
0.103;10.000
0.288;10.000
0.515;10.000
0.692;10.000
0.853;10.000
1.085;10.000
1.241;10.000
1.207;10.000
0.725;10.000
0.104;10.000
0.333;10.000
0.540;10.000
0.788;10.000
0.741;10.000
0.704;10.000
0.685;10.000
0.836;10.000
0.962;10.000
1.064;10.000
1.051;10.000
0.185;10.000
0.606;10.000
0.443;10.000
0.565;10.000
0.850;10.000
1.036;10.000
1.191;10.000
1.164;10.000
1.133;10.000
0.068;10.000
0.358;10.000
0.138;10.000
0.455;10.000
0.311;10.000
0.493;10.000
0.644;10.000
0.781;10.000
0.909;10.000
Pacotes enviados:256
Pacotes retransmitidos:61
Pacotes confirmados:256

Envio: 6
rtt;msec
0.099;10.000
0.253;10.000
0.485;10.000
0.672;10.000
0.869;10.000
1.024;10.000
1.177;10.000
1.321;10.000
1.471;10.000
1.464;10.000
1.378;10.000
1.344;10.000
1.335;10.000
0.121;10.000
0.202;10.000
0.481;10.000
0.659;10.000
0.820;10.000
1.046;10.000
0.816;10.000
0.765;10.000
0.049;10.000
0.307;10.000
0.613;10.000
0.094;10.000
0.409;10.000
0.420;10.000
0.610;10.000
0.804;10.000
1.003;10.000
1.203;10.000
1.375;10.000
1.578;10.000
1.522;10.000
1.659;10.000
1.593;10.000
1.527;10.000
1.471;10.000
1.407;10.000
1.350;10.000
1.092;10.000
0.150;10.000
0.095;10.000
0.214;10.000
0.356;10.000
0.171;10.000
0.543;10.000
0.830;10.000
1.222;10.000
1.416;10.000
1.180;10.000
1.319;10.000
1.207;10.000
1.026;10.000
1.164;10.000
0.150;10.000
0.476;10.000
0.463;10.000
0.681;10.000
0.640;10.000
0.738;10.000
0.837;10.000
0.931;10.000
1.091;10.000
1.229;10.000
1.150;10.000
0.155;10.000
0.554;10.000
0.409;10.000
0.324;10.000
0.503;10.000
0.708;10.000
0.890;10.000
1.112;10.000
1.298;10.000
1.502;10.000
1.710;10.000
1.885;10.000
1.921;10.000
1.882;10.000
1.672;10.000
1.670;10.000
1.616;10.000
1.581;10.000
1.521;10.000
1.522;10.000
1.478;10.000
1.428;10.000
1.411;10.000
0.155;10.000
0.166;10.000
0.360;10.000
0.537;10.000
0.710;10.000
0.864;10.000
0.996;10.000
1.176;10.000
1.359;10.000
1.324;10.000
0.129;10.000
0.516;10.000
0.396;10.000
0.618;10.000
0.825;10.000
1.011;10.000
1.195;10.000
1.111;10.000
1.248;10.000
1.504;10.000
1.410;10.000
1.348;10.000
1.320;10.000
1.280;10.000
0.139;10.000
0.482;10.000
0.807;10.000
0.658;10.000
0.810;10.000
0.724;10.000
0.826;10.000
0.948;10.000
1.077;10.000
1.018;10.000
0.247;10.000
0.344;10.000
0.379;10.000
0.344;10.000
0.459;10.000
0.589;10.000
0.719;10.000
0.089;10.000
0.183;10.000
0.148;10.000
0.394;10.000
0.945;10.000
1.192;10.000
1.495;10.000
1.767;10.000
2.028;10.000
2.245;10.000
2.448;10.000
2.392;10.000
1.751;10.000
1.652;10.000
1.615;10.000
1.257;10.000
0.181;10.000
0.509;10.000
0.355;10.000
0.563;10.000
0.733;10.000
0.672;10.000
0.797;10.000
0.937;10.000
0.109;10.000
0.113;10.000
0.219;10.000
0.255;10.000
0.396;10.000
0.562;10.000
0.639;10.000
0.760;10.000
0.888;10.000
0.044;10.000
0.286;10.000
